id,category,title,image,sha256,data_origin,historical,validation,note,origin_paths,scripts
BF-0057,correlations,密度相关矩阵：红色版,docs/assets/scidraw-gallery-batch2/20_density_matrix_red.png,6139176b0a1db83bf7d157210e53657b2ee6e52ded65beae2602869bc98d071c,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/docs/assets/scidraw-gallery-batch2/20_density_matrix_red.png | Project_016_SciDraw第二批20图/results/figures/20_density_matrix_red.png,biofigure/examples/scidraw-gallery/scripts/generate_batch20.R
BF-0058,distributions,分组分布与原始观测点,docs/assets/archive-gallery/maintenance-examples/distribution.png,c7952f80a97cf45df40a76c6c09f06919866302b9e247175a9df5535309f58b5,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/maintenance/2026-09-08/distribution.png,biofigure/examples/archive-gallery/maintenance-examples/scripts/render_checks.R
BF-0059,embeddings,分组表达与检测比例气泡图,docs/assets/archive-gallery/maintenance-examples/dotplot.png,2dfbc5ca533b1802c1dbac0ce22159aae352b2fa01475f765ff45689f4979ba1,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/maintenance/2026-09-08/dotplot.png,biofigure/examples/archive-gallery/maintenance-examples/scripts/render_checks.R
BF-0060,heatmaps,模块化表达注释热图,docs/assets/archive-gallery/maintenance-examples/heatmap.png,43382670c99a83608866025e0684336be6a681cd5857449a508c7a9a74ab84d6,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/maintenance/2026-09-08/heatmap.png,biofigure/examples/archive-gallery/maintenance-examples/scripts/render_checks.R
BF-0061,heatmaps,基准：分组注释热图,docs/assets/archive-gallery/benchmark-six/annotated_heatmap.png,10c16ff858bea98232257174a89085b1eed110ad7d05c45d5a871e8e0cc67ddb,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/annotated_heatmap.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0062,composition,基准：多条件环形组成,docs/assets/archive-gallery/benchmark-six/circular_composition.png,4d8970c5c38e0a4296b83d770d3ad859bd50eb70bf25f0b84306a98979c9874f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/circular_composition.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0063,networks,基准：富集关联网络,docs/assets/archive-gallery/benchmark-six/enrichment_network.png,7e5c38ef92fda3400321e7a08223fda0d4d8aa3210c7618f7c4b4013dae0b60b,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/enrichment_network.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0064,clinical,基准：生存曲线,docs/assets/archive-gallery/benchmark-six/survival.png,11301e1f32c79a22092c1c232a8efebb463de333d168c9a922116609be2d6b8a,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/survival.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0065,clinical,基准：治疗泳道,docs/assets/archive-gallery/benchmark-six/swimmer.png,be37449f0021975d0040767f695d02f739c09004ae1005fd73cbd2bf99b3550d,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/swimmer.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0066,profiles,基准：个体轨迹与时序均值,docs/assets/archive-gallery/benchmark-six/time_series.png,e6df99352f9e1aee742fa8c77bf4257ac0c4c2fe959cf99f5a0960ee64314e6e,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/results/reproduction_benchmark/figures/time_series.png,biofigure/examples/archive-gallery/benchmark-six/scripts/generate_natural_r_benchmarks.R
BF-0067,profiles,分面荧光信号时序,docs/assets/archive-gallery/reference-transfer/time.png,aa339fae7396441f4ac38ceaf47dde0645eafe7f57117a1c88ec7c4779e6d703,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/random-next-three/results/figures/time.png | Project_001_生物科研绘图Skill/work/github-refresh/reproduction/results/figures/time.png,biofigure/examples/archive-gallery/reference-transfer/scripts/draw.R
BF-0068,bars,环形分组柱与误差线,docs/assets/archive-gallery/random-three/circular.png,303a403447b0576032020ccbee4158307ac2e9f1cb33dfa4ebaab07062ccde9c,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/random-three/results/figures/circular.png,biofigure/examples/archive-gallery/random-three/scripts/draw_three.R
BF-0069,distributions,多类别分组散点比较,docs/assets/archive-gallery/random-three/grouped.png,94b83fb2ddb9b181d83c6403e78b9434606a8973986816cddc02d174bd45fd79,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/random-three/results/figures/grouped.png,biofigure/examples/archive-gallery/random-three/scripts/draw_three.R
BF-0070,differential,双条件 log2FC 比较,docs/assets/archive-gallery/random-three/logfc.png,119461cd0ae270c9d68c33aaf2febe30c413838d0020d55f2d6cbe3100b59f92,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/random-three/results/figures/logfc.png,biofigure/examples/archive-gallery/random-three/scripts/draw_three.R
BF-0071,distributions,双向山脊：中间修订版,docs/assets/archive-gallery/ridge-repaired/scidraw_ridge_bipolar.png,6913f677dc83153871528d3abfd54205a96292a1998fe83b15c06b506a468959,simulated,True,gallery-file-verified; full-CP0-CP4-not-asserted,双向山脊的历史版本；当前修订版见 BF-0072。,Project_001_生物科研绘图Skill/work/benchmark-v2/ridge-repaired/results/figures/scidraw_ridge_bipolar.png,biofigure/examples/archive-gallery/ridge-repaired/scripts/render.R
BF-0072,distributions,双向山脊：第二次修订版,docs/assets/archive-gallery/ridge-repaired-v2/scidraw_ridge_bipolar.png,345cc86aef87bcdbdec75b2acd201c0b9b3f5b1a5698eb46ec899dd65d517cb0,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/ridge-repaired-v2/results/figures/scidraw_ridge_bipolar.png,biofigure/examples/archive-gallery/ridge-repaired-v2/scripts/render.R
BF-0073,embeddings,NMDS 与边缘箱线图,docs/assets/archive-gallery/scidraw-001-065/01_nmds_marginal_box.png,62cc481c3248dace9e5df28a1eb5058ebf7fbd19a9de662d5dbe3e80d138c15c,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/01_nmds_marginal_box.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0074,embeddings,小提琴与双 NMDS 组合,docs/assets/archive-gallery/scidraw-001-065/02_violin_nmds.png,899f11d9f9b0954dc0a37e9cdd1f8988d13ff8a21914d293b98b7477d30e13c4,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/02_violin_nmds.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0075,clinical,免疫指标森林图,docs/assets/archive-gallery/scidraw-001-065/03_immune_forest.png,abb9ff6559f77deeedc0236e96a2bfcacf5d4e95115e6d9d9faaff166129e815,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/03_immune_forest.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0076,clinical,双列 HR 森林图,docs/assets/archive-gallery/scidraw-001-065/04_dual_hr_forest.png,e9de8c94d1a7fd5cfb37fe551df42b2bafa89a05d74f4c14d04cd46c7cace03f,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/04_dual_hr_forest.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0077,clinical,治疗事件泳道图,docs/assets/archive-gallery/scidraw-001-065/05_swimmer.png,163d3d8eefe8b3fa1da809277f3d54afdd4eacc0379e8eb639be7235a9f02380,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/05_swimmer.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0078,heatmaps,数值表与热图组合,docs/assets/archive-gallery/scidraw-001-065/06_table_heatmap.png,1eb078ae48584c456d5cbea8c8fc4070a4255674bee0069286043e1479152523,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/06_table_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0079,differential,火山图与上下调富集条形图,docs/assets/archive-gallery/scidraw-001-065/07_volcano_enrichment_1.png,c48e2cefe2445b2d9513d14f2dff680aee510932ad671ebcbce812fe379abaa9,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/07_volcano_enrichment_1.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0080,differential,双侧富集与差异表达组合,docs/assets/archive-gallery/scidraw-001-065/08_volcano_enrichment_2.png,854a230720701b31f7f7a5046da2f523253e01358a0be926651f4ab546a1de40,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/08_volcano_enrichment_2.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0081,differential,火山图与富集网络,docs/assets/archive-gallery/scidraw-001-065/09_volcano_enrichment_network.png,65cbb58c131d28d6c07d042c25d11475517e28dd22fd3e543111ce65c8844187,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/09_volcano_enrichment_network.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0082,heatmaps,环形热图与 UpSet,docs/assets/archive-gallery/scidraw-001-065/10_circular_heatmap_upset.png,b7740964b1b57fd18aa77ee2e11bf4fb4a321e7d1bae02b147e949014e1462bf,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/10_circular_heatmap_upset.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0083,heatmaps,环形热图与集合交叠,docs/assets/archive-gallery/scidraw-001-065/11_circular_heatmap_venn.png,341874ebf41fe14f10a605e7f755736f43505a83cc0d9f33864cbe3803ae88b1,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/11_circular_heatmap_venn.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0084,distributions,半圆小提琴图,docs/assets/archive-gallery/scidraw-001-065/12_semicircle_violin.png,6aa585eaf69dbb1c3822bf05e281130f426d6e40cb591117c6b391ba1b0bd975,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/12_semicircle_violin.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R
BF-0085,distributions,扇形箱线图,docs/assets/archive-gallery/scidraw-001-065/13_fan_boxplot.png,f384480cbb1ff0c14a51f2c3b3279a962ab4d7caf70c043ae2bd9a5811c15230,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/13_fan_boxplot.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R
BF-0086,profiles,环形分组曲线,docs/assets/archive-gallery/scidraw-001-065/14_circular_grouped_profiles.png,945c6f9b669fd868973207e902b1a4f829959ca80e6d5f8fde186d2a96ff70e5,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/14_circular_grouped_profiles.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R
BF-0087,profiles,环形轨迹：早期版本,docs/assets/archive-gallery/scidraw-001-065/14_circular_trajectory.png,567e5ea3873f306cc70077851e17626478ee1e4ff45e06225e699acd504f562b,simulated,True,gallery-file-verified; full-CP0-CP4-not-asserted,早期环形轨迹；对应分组曲线修订版见 BF-0086。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/14_circular_trajectory.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0088,bars,嵌套分组柱状图,docs/assets/archive-gallery/scidraw-001-065/15_nested_bar.png,775f1710b34cf3a1be715c7a0e9c14ec4cf6b99d70571ce3f4d92c4ad57945e6,simulated,False,gallery-file-verified; full-CP0-CP4-not-asserted,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/15_nested_bar.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_10_14.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_26_35.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_36_45.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_46_55.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_56_65.R
BF-0089,networks,径向网络与外圈柱图,docs/assets/archive-gallery/scidraw-001-065/16_network_circular_bar.png,b5ce2a32088bd5aebfc8aff67fb0adc00ff37710a901f45a4442b89665194ace,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/16_network_circular_bar.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R
BF-0090,networks,径向网络与外圈气泡,docs/assets/archive-gallery/scidraw-001-065/17_network_circular_bubble.png,1f5740b8989f708c1abbad2fc00dd973aa51707b98c0f231854d6abb759a52d8,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/17_network_circular_bubble.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R
BF-0091,networks,环形棒棒糖与关联连线,docs/assets/archive-gallery/scidraw-001-065/18_circular_lollipop_links.png,06758ddb3544920d53f6bb9e4fa13233375624ec2c0060c5ca583911e0741720,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/18_circular_lollipop_links.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_batch.R | biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_16_18.R
BF-0092,genomes,系统树与三层热图,docs/assets/archive-gallery/scidraw-001-065/19_phylogeny_three_heatmaps.png,d6291f0c2353aca4744cf31ba93bf0b3d154b8ee06064dc3c6f98d8a07e2d6d7,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/19_phylogeny_three_heatmaps.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R
BF-0093,genomes,系统树、热图与柱形轨道,docs/assets/archive-gallery/scidraw-001-065/20_phylogeny_heatmap_bar.png,878555737224c416fdd2d718c1fa1a30ed99d354f9ccbbf1c420d22f535b53ac,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/20_phylogeny_heatmap_bar.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_19_20.R
BF-0094,heatmaps,双矩阵分面热图,docs/assets/archive-gallery/scidraw-001-065/21_faceted_dual_heatmap.png,ee0bd3b2d6675709667e44b91e306b8dd04a0b27b10f7e8bd9ce66122c736b36,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/21_faceted_dual_heatmap.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R
BF-0095,differential,双曲阈值火山图,docs/assets/archive-gallery/scidraw-001-065/22_hyperbolic_volcano.png,3e3e04b2a607db69ffa0f10b6dd111b935d9853b2d10787313967db4fc02e34c,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/22_hyperbolic_volcano.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R
BF-0096,differential,RNA 与翻译变化象限图,docs/assets/archive-gallery/scidraw-001-065/23_rna_translation_quadrants.png,16a5430a942c79cb130909527d965273b1dc85c6981354ce7ba6171ea45defd4,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/23_rna_translation_quadrants.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R
BF-0097,distributions,细胞丰度蜂群图,docs/assets/archive-gallery/scidraw-001-065/24_cell_abundance_beeswarm.png,e7aa70c67e544074a9a2dc0273c440cf47ac457d32529aea9af2d208527be2ae,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/24_cell_abundance_beeswarm.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R
BF-0098,differential,OTU 气泡曼哈顿图,docs/assets/archive-gallery/scidraw-001-065/25_otu_bubble_manhattan.png,36677c0565590460cc282d7c219d458362d666e04573ec54128f5dca33b14dd9,simulated,False,needs-revision; full-CP0-CP4-not-passed,模拟数据／方法展示；非原论文数据复现。,Project_001_生物科研绘图Skill/work/benchmark-v2/scidraw-next20/results/figures/25_otu_bubble_manhattan.png,biofigure/examples/archive-gallery/scidraw-001-065/scripts/render_cases_21_25.R
